C:\Users\Roman\Desktop\РНФ по разработке Цитометра\SPI_2019\SFM_Danil_autofluorescence\B16-F10\Live\200mW_B16-F10_live(77%)_autofluorescence_10.daf
single_cells

Object Number	Intensity_MC_Ch02
719	27309,066964285
720	9730,62500000022
721	47553,0042372893
722	14310,6376811589
723	15207,4375
724	10296,0901639346
725	7998,10416666639
726	9932,81034482771
727	7503,73214285716
728	9412,8355263155
729	11309,4418103447
730	6881,48275862059
731	8028,38983050866
732	4093,36363636368
733	13664,0163934428
734	10260,5991379308
735	12548,427734375
736	7959,30000000014
737	20926,7770833337
738	19236,4827586211
739	13821,4375
740	9558,88983050831
741	9473,37500000015
742	15402,208333334
743	9227,19057377039
744	7205,34482758652
745	10373,1041666668
746	17986,9999999999
747	56067,0921052658
748	6271,74759615369
749	17892,9499999995
750	1182,22727272726
751	15214,5876865671
752	16765,2934782603
753	12839,1309523809
754	15099,903846154
755	25218,1166666673
756	93788,957720584
757	3736,61079545448
758	10352,8601694916
759	8249,9375
760	9674,87019230775
761	23907,6363636355
762	15489,9224137926
763	878,749999999998
764	13877,0294117642
765	16011,9666666669
766	29527,826923077
767	4470,80357142864
768	13891
769	23784,9048913048
770	10387,2551020411
771	16062,701492538
772	23727,2339285716
773	31300,7641509442
774	14670,189516129
775	22062,4506578959
776	8804,59999999997
777	14808,7682291663
778	20254,3220338977
779	7449,61363636341
780	25228,472222225
781	21321,7351694916
782	14683,1229508201
783	2801,49999999999
784	9912,04661016934
786	31036,0884615377
787	11405,8442622953
788	39145,5616438362
789	26514,0321428567
791	1515,47222222223
792	12018,7436440681
793	20440,5447761202
794	8812,21666666634
796	15574,2500000003
797	11307,4081632652
798	14940,0161290319
799	19637,1650000002
800	17963,3333333335
801	53853
803	18345,3728813566
804	11371,1684782611
805	9548,258474576
806	9077,6875
807	23505,0093283562
808	13865,4999999995
809	12829,2307692305
810	15254,2613636357
811	13218,1212121208
812	13823,3461538459
813	29172,8839285707
814	2065,40104166669
815	12207,0514705883
816	10610,950819672
817	16280,4705882351
818	23569,2807017551
819	12914,9254807696
820	20027,4224137932
821	15068,6499999999
822	20640,9937500007
823	9337,57692307712
824	13022,1447368416
825	12640,7954545457
826	12941,9134615386
827	18616,6440677965
828	14836,7372881353
829	23966,0937499995
830	16565,6105769236
831	21134,5459183675
832	12912,2040816325
833	9072,00211864398
834	15756,7922794128
835	15745,9999999993
836	11490
838	13864,9624999996
839	12322,2236842104
840	18873,578125
841	16355,2250000002
842	21013,9208333333
843	10078,0499999997
844	10170,6217105254
845	16108,1953125
846	14186,278846154
847	14141,8749999998
848	9678,56147540957
849	10142,0437499997
850	9607,105769231
851	15124,2583333331
852	35332,4051204845
853	16320,7187500004
854	14437,645491803
855	15388,4981617651
856	1183,97674418607
857	15428,5396825399
858	7507,46394230762
859	21267,6165254242
860	424,566666666664
861	22077,2019230772
862	15111,1134868423
863	12729,4166666671
864	11441,2584745766
865	30470,0384615381
866	18401,4041666671
867	4320,67261904758
868	9202,015625
869	15573,2500000008
870	10646,3769230766
871	10171,6634615381
872	11388,7388059699
873	14989,7565789473
874	12930,7775735291
875	12093,6271186437
876	8570,79829545438
877	14828,3437500001
878	15958,4605263166
879	24425,3411016941
880	14382,4166666669
881	14771,540254237
882	19287,8377192977
883	12437,2423076928
884	33003,5306122455
885	8616,6754807695
887	8772,35526315767
888	13889,1486486484
889	10706,8620689651
890	1564,39204545457
891	13147,8168604652
892	7627,22916666683
893	12574,3684210522
894	14113,847457627
896	21802,6003086405
897	9309,60227272715
898	16659,8397887322
899	22202,9364754103
900	10264,8055555558
901	11801,7413793105
902	51750,5477941201
903	13354,4375
904	2423,75
905	3236,99754901957
906	28201,1764705875
907	7537,75
908	51004,8958333315
909	9775,18181818194
910	23085,2567567572
911	3815,91071428576
912	9906,70913461568
913	10205,0340909089
914	12134,9052419349
915	7530,41666666692
916	10479,1633064517
917	2226,66666666671
918	82394,5253378389
919	17459,1384615386
920	8314,38414634153
921	7280,60795454554
922	28579,4699999988
923	13596,0389344266
924	10298,1121323526
925	9801,80846774183
926	17846,7521551727
927	3402,07999999995
928	13229,3799019607
929	9107,87954545445
930	14754,2395833338
931	17852,5212264151
932	25080,7020833337
933	2359,2113636364
934	7529,03728070214
935	29154,4700000011
936	7492,19279660995
937	2333,76000000001
938	9812,97368421083
939	9417,0535714284
940	13641,7499999996
941	11150,4353448274
942	8096,50000000016
943	1520,0526315789
944	29215,8786764719
945	21216,609913793
946	18132,4791666668
948	1250,72727272728
950	28746,8405172419
951	11936,2884615387
952	33026,9250000024
953	28767,9404761909
954	1569,67151162794
955	24950,0583333336
956	7201,62499999974
957	18058,8770833329
958	11570,369140625
959	8331,91865079366
960	10957,2142857146
961	22581,0361842096
962	11141,7020833338
963	12573,6483050849
964	8940,13793103493
965	29039,2630208327
966	13428,3842592588
967	9949,20663265348
968	10260,8975000002
969	15491,9639423073
970	17008,7229166664
971	13941,2329545457
972	2780,09042553185
973	9293,41730769263
974	13699,3421052629
975	12407,9071969694
976	1973,0145348837
977	10673,1064814815
978	14543,822580645
979	8969,59999999971
980	11906,666666667
981	11952,2698863633
982	16722,5
983	19304,7473404259
984	7548,95192307682
985	17464,6499999994
986	16821,4326923074
987	19041,3830645161
988	23312,391666668
989	7921,81818181835
990	22245,1590909086
991	15445,4999999998
992	22832,8783783771
995	4853,50877192997
996	14830,0961538459
997	7955,49999999976
998	15834,6567796606
999	11534,4182692306


